8.606179712826810047e+00,8.040066168256380763e+00,2.113310542898599920e+02,1.010965396837709989e+02
5.847217522299679615e+00,5.707898557391369643e+00,4.051338791362309735e+02,5.259640370178550484e+02
8.704570100452219350e+00,5.057562980726349799e+00,1.690288196100250104e+02,1.471393693584990103e+02
9.739851615395760831e+00,4.249851996128899856e+00,3.482547454687249910e+02,5.363847067460020526e+02
8.877996913699629289e+00,3.045392484233199859e+00,1.483059297330069910e+02,3.180083412223959840e+02
8.256687846532370756e+00,5.682758384200470303e+00,1.818013086690320108e+02,2.327876483713079949e+02
8.689866516903880012e+00,4.188655573191620185e+00,3.347263414889990258e+02,4.691696255560900113e+02
8.023813623626290692e+00,7.010325304916129596e+00,2.430311934268939922e+02,1.352632889541660006e+02
8.541761936629070462e+00,7.027482121093710177e+00,4.798941275891360192e+02,3.696372654818150068e+02
1.040214223386259995e+01,1.371447046385839919e+00,4.722956804493720284e+01,4.429913887372099879e+01
6.406391827498420177e+00,4.424068390921400251e+00,5.704744234932900326e+02,5.470405895494239985e+02
8.224914817242130027e+00,3.645879263177870033e+00,3.641079305272539841e+02,4.468257042904759828e+02
5.995107708131840241e+00,5.702901901410870167e+00,1.984449104747830006e+02,3.448663781713560184e+02
6.943256461075869801e+00,5.951292624520980290e+00,5.527209909195480009e+01,4.721034403786489975e+01
8.877875530226040368e+00,5.361243080683469664e+00,2.352265233802760065e+02,1.907930114940550084e+02
7.535614276668139766e+00,4.612466834400540172e+00,3.736044563956550064e+02,3.293752145059310124e+02
9.778618337676979522e+00,5.400311374528330433e+00,5.084281623071649960e+02,5.261390809691820323e+02
7.937668666721250155e+00,5.528576607620309780e+00,5.023722291901220274e+02,3.403092891580129731e+02
7.170541606650079558e+00,2.821319981842360214e+00,1.518058624286090037e+02,5.374109087705420507e+02
7.940799674439300126e+00,4.281663625808880269e+00,3.122365113820649754e+02,3.749622646955149889e+02
9.423302694715369299e+00,5.482223449706220109e+00,4.124004645077699820e+02,4.884748172410489815e+02
9.876855086229479497e+00,3.998850530372529910e+00,1.599607343619769892e+02,5.264764837923950154e+02
9.423760170769739375e+00,6.725792692545009999e+00,1.888707652422170042e+02,1.334569165011099869e+02
8.553963186229950111e+00,5.956378507224379781e+00,4.038534793145159938e+02,4.103961019718689727e+02
6.228568371537459569e+00,4.763731947266619748e+00,2.363501417845760102e+02,3.106621899738689763e+02
9.631763155514629915e+00,5.217846356896700399e+00,2.438730655053880128e+02,2.077601304033510132e+02
6.989198370447390118e+00,2.724068392318530041e+00,4.934874962961879987e+02,4.082164375030070005e+02
7.901728148653559991e+00,2.753538575644990161e+00,1.346454265290589944e+02,2.545278477828599932e+02
7.466956201108350122e+00,4.974340898937390065e+00,5.939033061469109498e+02,4.468920424562090261e+02
9.365083783417990304e+00,5.504194018364209740e+00,5.105641974719220144e+01,4.439931505233929698e+01
9.255863386320399400e+00,7.556208210876629749e+00,1.330362376134430065e+02,1.126890662276720008e+02
7.343470881177670329e+00,2.778265945409049920e+00,2.650507196465159723e+02,4.046035221004980258e+02
9.056604631775439174e+00,8.773342528265580142e+00,1.122517534440139997e+02,8.608614199396480160e+01
8.238358442070509824e+00,5.097300069994149752e+00,1.849537420426169945e+02,1.841865217592979889e+02
7.312130611084270093e+00,6.342593199928550085e+00,1.794587089538719908e+02,2.206666280827220135e+02
7.733993603977939557e+00,3.882549599557239883e+00,1.763653033027100037e+02,4.517539437143090026e+02
9.355133109311740469e+00,5.913538113744790436e+00,2.081039228430159937e+02,3.203264514178409854e+02
7.080866007699490261e+00,7.772306250226559854e+00,1.242904460906830053e+02,1.139461867084779954e+02
7.869498809177439824e+00,1.635424561921420050e+00,1.892718859823750108e+02,3.389486334849780178e+02
8.895555754055960662e+00,4.259917731531910334e+00,2.048143741800099917e+02,3.707541550995019861e+02
9.340776220450649703e+00,4.770291648507170024e+00,2.075504764386770091e+02,1.860377188054409885e+02
8.935511275903369466e+00,6.621419183449620327e+00,2.831868670419049749e+02,1.806405683868410108e+02
7.209132571338649598e+00,5.106393914277849611e+00,1.500211195335079992e+02,4.339612520155520201e+02
7.078264771072840134e+00,4.819794257814839611e+00,1.839502556400690025e+02,1.579822373937400073e+02
7.776798507294349960e+00,4.768919943031179720e+00,3.247573840828069933e+02,4.436978250987589831e+02
9.192961672078380886e+00,2.210836742514480147e+00,3.084984216826430270e+02,4.877261218278239880e+02
8.218200019110840415e+00,3.570521895796010092e+00,5.313148645540840107e+02,4.332612338298570194e+02
8.104290688161670531e+00,3.187622776230409904e+00,4.113459104450499808e+02,3.210526129505599897e+02
7.312138435102940370e+00,4.306577922698510363e+00,3.479226160706709834e+02,4.502626052608550253e+02
7.174730287508070070e+00,2.838995639852920139e+00,3.305828103485840188e+02,4.289025304917469725e+02
9.351571458752809818e+00,5.499487642253249930e+00,2.623036328377700102e+02,3.763714686135500074e+02
9.067992358990169421e+00,2.652429461070839878e+00,5.387470001305450040e+01,4.832511362782970110e+01
9.048848733267769617e+00,5.488440279494669838e+00,2.343167863198810039e+02,2.059835518388090065e+02
7.855350461787049987e+00,3.817415252291609828e+00,5.674529523538450348e+02,4.500344924883120257e+02
9.418718380860809702e+00,5.796990439928239702e+00,4.932250661223540078e+02,4.754747182227960138e+02
8.739267947916349755e+00,5.513203941543750375e+00,2.722689715023429926e+02,1.750030382921239891e+02
8.074297289824039936e+00,4.916188838160880259e+00,2.956289558238689779e+02,5.388325828023470194e+02
7.270866016606640336e+00,3.931520487408049824e+00,4.843690056613550041e+02,3.989618287341260157e+02
7.939580066426000116e+00,3.399764650562639989e+00,1.654398392161280071e+02,3.025441645611459762e+02
8.909063374935380253e+00,2.205524158124299916e+00,1.333063727752540046e+02,4.488303059417330019e+02
7.789682304190420403e+00,3.845047783912639794e+00,1.172863029982890026e+02,3.554230852816349966e+02
9.565394061064230513e+00,5.682032829528099960e+00,5.589789182403279710e+02,3.377483546304300148e+02
8.248786035157230856e+00,4.375468625104850240e+00,3.326852688234440052e+02,3.399371511087759927e+02
6.053786439686169807e+00,4.271535352565510202e+00,3.000412466508749958e+02,4.880835941489889933e+02
8.162357174609480737e+00,5.766431035722670018e+00,3.837420373366280160e+02,4.093534322557829910e+02
7.552802006204980323e+00,4.337698657730119756e+00,3.092787881086829884e+02,2.835856453308800269e+02
7.800452307967390198e+00,2.736465238742209927e+00,7.129866897287760139e+02,4.316565375110629930e+02
7.834784571493029759e+00,4.759396106472859600e+00,2.942828458587420073e+02,6.448135710586630012e+02
8.512070055543309977e+00,2.193031589815240157e+00,2.295069502797389873e+02,2.576265847875350232e+02
8.046414790283970220e+00,5.725128227433040173e+00,3.959455841058879741e+02,4.322315450866490210e+02
8.477779283046590564e+00,4.003409636391290327e+00,4.018385815669930139e+02,4.049759672916150066e+02
8.244393248827480036e+00,5.695178788172790441e+00,1.991888089517269975e+02,2.177326751569509895e+02
7.314196126944939813e+00,3.975508056016579861e+00,4.908477030736539746e+02,3.116637596167410038e+02
8.940912191014250610e+00,4.233802901035070398e+00,2.629263664231449980e+02,5.131322035165460420e+02
8.281871986154680343e+00,5.893713117711129712e+00,3.715510466592190255e+02,4.688262142248850068e+02
7.980545614508050001e+00,5.110753024257769894e+00,5.024480993850050226e+01,4.493627741405069997e+01
4.845121841558190035e+00,3.321096707062260123e+00,5.189214108122669700e+01,4.489055376431709732e+01
7.770988386621450417e+00,3.732783984034500069e+00,4.265800408338679972e+02,3.641119411100380034e+02
7.767930848380729891e+00,2.296544077511080140e+00,5.000156091379199808e+01,4.412497079157000002e+01
9.673751911808500026e+00,4.559038874469020008e+00,3.731512728796420220e+02,2.999210785749449997e+02
9.402875846071090393e+00,5.757558678990079670e+00,2.671419966806599859e+02,1.580743355590859949e+02
8.581479280272269250e+00,3.290016580646720090e+00,3.055612882981999974e+02,5.571120535895860257e+02
8.311440177140690722e+00,4.358416198322929702e+00,2.637859649253870202e+02,7.272783208314390322e+02
6.914486935637570220e+00,6.307632570646280357e+00,1.976696055365929965e+02,2.341916601549359882e+02
8.174256132837500743e+00,3.194637869191109925e+00,1.819717513620479963e+02,4.056449589683269892e+02
6.641154021058079948e+00,4.485720536185390017e+00,1.229482479246509996e+02,4.356768776435760060e+02
8.693089680404739283e+00,4.690852922256450341e+00,2.259476121318170101e+02,2.904722319257500089e+02
9.133182666461250321e+00,6.208781022976499919e+00,2.619386811338799816e+02,5.541939975202959658e+02
9.364067829813910393e+00,7.734385998404650131e+00,9.987079948515059868e+01,1.010759366802879953e+02
8.638604483388990118e+00,6.204741936894770049e+00,2.332442144467740093e+02,2.199710747791189931e+02
5.009711677542349584e+00,3.606815861843029936e+00,2.796264465741850245e+02,5.499511092410330093e+02
6.720038579889680008e+00,5.214679140653630363e+00,2.064031607572719906e+02,2.659138867146489815e+02
8.014636765266679674e+00,3.624393048791420213e+00,2.676090790028459878e+02,4.004424733307300244e+02
7.950100822347890173e+00,4.368876061913639752e+00,1.374780931741549921e+02,3.990447605055110216e+02
1.022623501167320015e+01,6.101374787786809861e+00,5.715829035961139652e+02,3.113433631572530089e+02
6.952038496757260155e+00,3.406509491067359896e+00,1.048655278268659998e+02,4.907950833992319986e+02
9.179447294108669553e+00,4.344845141065420080e+00,2.221793951064759938e+02,2.420781893245689957e+02
9.256327692450550870e+00,4.197384825590059876e+00,1.609625684189099957e+02,3.534910421145029886e+02
7.258214850405940055e+00,3.413337372983840101e+00,5.278721555767999973e+01,4.675835956252230119e+01
8.865176136872030099e+00,3.757603472081239904e+00,1.933522808927529866e+02,2.981518107608379751e+02
3.928253007104800076e+00,6.246439456151080094e+00,4.960153665046590277e+01,1.226685888375430068e+03
5.717554000088649779e+00,7.168019890509519598e+00,5.239919553410879871e+01,1.227320751797359890e+03
4.023831198183110303e+00,7.972443141603020145e+00,5.386400245125170017e+01,1.224241677814319928e+03
4.769363385469019612e+00,6.432680754835770287e+00,5.119528914073949721e+01,1.226889312103779957e+03
2.282423155734500053e+00,4.254960719900449995e+00,5.216453607967729766e+01,1.228481366583029967e+03
4.707353083666419913e+00,6.695104664609040412e+00,5.182564272832159702e+01,1.228287190362819956e+03
1.882730224698760058e+00,8.572778784705910482e+00,5.210212218888460001e+01,1.228908664624080075e+03
3.354794122528559797e+00,7.236845762846620289e+00,4.978360922109310138e+01,1.229458624455319978e+03
3.510346144041049943e+00,7.673217826788030216e+00,5.131113655688360353e+01,1.226543038414320108e+03
4.131829135950569665e+00,4.419040870320359637e+00,5.026581359065580301e+01,1.228631060313090074e+03
3.589018399767700096e+00,5.460258755316210078e+00,5.219764602963090283e+01,1.227057469579549888e+03
4.624979603063030353e+00,7.663925528700899825e+00,5.379685638943949755e+01,1.218401087593659895e+03
4.064757286345160203e+00,7.874596437013930306e+00,5.725513257239119724e+01,1.212269130410250000e+03
4.425881568485739770e+00,7.354238325957609845e+00,5.274693846369930128e+01,1.220927857917919937e+03
4.238867539449730160e+00,6.935088335876869792e+00,5.555366390693809819e+01,1.218601780351940079e+03
4.300072574735960274e+00,6.635926544948749672e+00,5.106103842974079754e+01,1.224712187308459988e+03
5.438848269841010108e+00,9.578288511817470763e+00,5.526738049707770273e+01,1.210607239201099901e+03
3.532790380506050099e+00,4.950563467393539696e+00,4.956853514030829899e+01,1.224913001436349987e+03
4.560786659147409772e+00,6.939763320241779887e+00,5.382701112723979975e+01,1.209328536041339930e+03
1.321260594633989927e+00,7.303481305819880198e+00,5.609824379884489787e+01,1.202824699688100054e+03
3.843903724709969882e+00,7.053492825459099613e+00,5.265073405737980039e+01,1.223031003630770101e+03
3.661558615516169901e+00,4.393697864782930118e+00,5.249866505506970071e+01,1.226878098180839970e+03
4.157286564153239716e+00,3.450485362511459986e+00,5.087381481331009780e+01,1.228895723854069956e+03
3.892629148966389785e+00,6.978924394712530344e+00,5.372411216319350302e+01,1.229324363472559980e+03
2.769290526631980054e+00,8.898712490935530184e+00,5.268443504292999791e+01,1.221952137797539990e+03
3.770695474294449845e+00,6.888576869583480367e+00,5.107752018695970264e+01,1.227026584388529955e+03
3.858152052916770103e+00,8.405531754340309192e+00,5.295586982211460025e+01,1.220644193645460064e+03
5.190662038299329595e+00,4.119527954597000274e+00,5.195984119363249931e+01,1.227875195043370013e+03
3.902960119505920034e+00,7.090402564819750175e+00,5.268441915367770179e+01,1.226717058279009962e+03
4.456008850624420425e+00,6.360743905776620188e+00,5.619213128114549960e+01,1.214105362373880098e+03
3.770136136068320099e+00,6.566193650264059656e+00,5.115624409621030111e+01,1.224734719075979910e+03
5.173967892393090295e+00,6.625641016154300011e+00,5.420765768497909676e+01,1.226395315020200087e+03
3.716169092488990078e+00,5.906427175336480317e+00,5.060107251340610190e+01,1.227467630024839991e+03
4.058035039511159958e+00,7.425503917196629722e+00,5.256281202671220143e+01,1.226250010137669960e+03
